1578, 450.7578, 313.85938, 0.0, 28658.0
1579, 450.7578, 313.85938, 0.0, 28677.0
1580, 450.7578, 313.85938, 0.0, 28692.0
1581, 450.7578, 313.85938, 0.0, 28709.0
1582, 450.7578, 313.85938, 0.0, 28725.0
1583, 450.7578, 313.85938, 0.0, 28742.0
1584, 450.7578, 313.85938, 0.0, 28759.0
1585, 450.7578, 313.85938, 0.0, 28775.0
1586, 450.7578, 313.85938, 0.0, 28793.0
1587, 450.7578, 313.85938, 0.0, 28809.0
1588, 450.7578, 313.85938, 0.0, 28826.0
1589, 450.7578, 313.85938, 0.0, 28843.0
1590, 450.7578, 313.85938, 0.0, 28859.0
1591, 450.7578, 313.85938, 0.0, 28876.0
1592, 450.7578, 313.85938, 0.0, 28893.0
1593, 450.7578, 313.85938, 0.0, 28909.0
1594, 450.7578, 313.85938, 0.0, 28926.0
1595, 450.7578, 313.85938, 0.0, 28942.0
1596, 450.7578, 313.85938, 0.0, 28958.0
1597, 450.7578, 313.85938, 0.0, 28975.0
1598, 450.7578, 313.85938, 0.0, 28992.0
1599, 450.7578, 313.85938, 0.0, 29009.0
1600, 450.7578, 313.85938, 0.0, 29025.0
1601, 450.7578, 313.85938, 0.0, 29042.0
1602, 450.7578, 313.85938, 0.0, 29061.0
1603, 450.7578, 313.85938, 0.0, 29076.0
1604, 450.7578, 313.85938, 0.0, 29092.0
1605, 450.7578, 313.85938, 0.0, 29109.0
1606, 450.7578, 313.85938, 0.0, 29125.0
1607, 450.7578, 313.85938, 0.0, 29144.0
1608, 450.7578, 313.85938, 0.0, 29159.0
1609, 450.7578, 313.85938, 0.0, 29175.0
1610, 450.7578, 313.85938, 0.0, 29191.0
1611, 450.7578, 313.85938, 0.0, 29209.0
1612, 450.7578, 313.85938, 0.0, 29225.0
1613, 450.7578, 313.85938, 0.0, 29243.0
1614, 450.7578, 313.85938, 0.0, 29260.0
1615, 450.7578, 313.85938, 0.0, 29276.0
1616, 450.7578, 313.85938, 0.0, 29292.0
1617, 450.7578, 313.85938, 0.0, 29310.0
1618, 450.7578, 313.85938, 0.0, 29326.0
1619, 450.7578, 313.85938, 0.0, 29341.0
1620, 450.7578, 313.85938, 0.0, 29359.0
1621, 450.7578, 313.85938, 0.0, 29375.0
1622, 450.7578, 313.85938, 0.0, 29392.0
1623, 450.7578, 313.85938, 0.0, 29409.0
1624, 450.7578, 313.85938, 0.0, 29426.0
1625, 450.7578, 313.85938, 0.0, 29443.0
1626, 450.7578, 313.85938, 0.0, 29458.0
1627, 450.7578, 313.85938, 0.0, 29476.0
1628, 450.7578, 313.85938, 0.0, 29493.0
1629, 450.7578, 313.85938, 0.0, 29509.0
1630, 450.7578, 313.85938, 0.0, 29527.0
1631, 450.7578, 313.85938, 0.0, 29542.0
1632, 450.7578, 313.85938, 0.0, 29561.0
1633, 450.7578, 313.85938, 0.0, 29576.0
1634, 450.7578, 313.85938, 0.0, 29593.0
1635, 450.7578, 313.85938, 0.0, 29608.0
1636, 450.7578, 313.85938, 0.0, 29626.0
1637, 450.7578, 313.85938, 0.0, 29642.0
1638, 450.7578, 313.85938, 0.0, 29658.0
1639, 450.7578, 313.85938, 0.0, 29675.0
1640, 450.7578, 313.85938, 0.0, 29693.0
1641, 450.7578, 313.85938, 0.0, 29710.0
1642, 450.7578, 313.85938, 0.0, 29727.0
1643, 450.7578, 313.85938, 0.0, 29742.0
1644, 450.7578, 313.85938, 0.0, 29760.0
1645, 450.7578, 313.85938, 0.0, 29776.0
1646, 450.7578, 313.85938, 0.0, 29793.0
1647, 450.7578, 313.85938, 0.0, 29809.0
1648, 450.7578, 313.85938, 0.0, 29826.0
1649, 450.7578, 313.85938, 0.0, 29842.0
1650, 450.7578, 313.85938, 0.0, 29859.0
1651, 450.7578, 313.85938, 0.0, 29878.0
1652, 450.7578, 313.85938, 0.0, 29893.0
1653, 450.7578, 313.85938, 0.0, 29908.0
1654, 450.7578, 313.85938, 0.0, 29925.0
1655, 450.7578, 313.85938, 0.0, 29941.0
