757	15336	437.0	492.0, 0.0	0.0	1
758	15354	433.0	486.0, 0.0	0.0	1
759	15372	429.0	476.0, 0.0	0.0	1
760	15388	429.0	471.0, 0.0	0.0	1
761	15403	429.0	463.0, 0.0	0.0	1
762	15420	431.0	454.0, 0.0	0.0	1
763	15438	439.0	445.0, 0.0	0.0	1
764	15455	445.0	442.0, 0.0	0.0	1
765	15472	471.0	435.0, 0.0	0.0	1
766	15489	495.0	432.0, 0.0	0.0	1
767	15504	520.0	432.0, 0.0	0.0	1
768	15522	551.0	436.0, 0.0	0.0	1
769	15539	570.0	439.0, 0.0	0.0	1
770	15555	584.0	441.0, 0.0	0.0	1
771	15572	598.0	443.0, 0.0	0.0	1
772	15591	613.0	444.0, 0.0	0.0	1
773	15609	635.0	444.0, 0.0	0.0	1
774	15625	647.0	442.0, 0.0	0.0	1
775	15642	659.0	437.0, 0.0	0.0	1
776	15658	676.0	425.0, 0.0	0.0	1
777	15675	685.0	417.0, 0.0	0.0	1
778	15692	700.0	402.0, 0.0	0.0	1
779	15708	714.0	385.0, 0.0	0.0	1
780	15725	719.0	380.0, 0.0	0.0	1
781	15740	734.0	357.0, 0.0	0.0	1
782	15757	742.0	342.0, 0.0	0.0	1
783	15775	749.0	326.0, 0.0	0.0	1
784	15797	753.0	312.0, 0.0	0.0	1
785	15815	756.0	292.0, 0.0	0.0	1
786	15828	756.0	278.0, 0.0	0.0	1
787	15844	752.0	269.0, 0.0	0.0	1
788	15862	743.0	259.0, 0.0	0.0	1
789	15877	734.0	254.0, 0.0	0.0	1
790	15895	723.0	251.0, 0.0	0.0	1
791	15912	712.0	250.0, 0.0	0.0	1
792	15932	702.0	252.0, 0.0	0.0	1
793	15945	694.0	258.0, 0.0	0.0	1
794	15967	681.0	279.0, 0.0	0.0	1
795	15983	678.0	298.0, 0.0	0.0	1
796	16001	674.0	323.0, 0.0	0.0	1
797	16019	674.0	341.0, 0.0	0.0	1
798	16037	674.0	356.0, 0.0	0.0	1
799	16052	674.0	367.0, 0.0	0.0	1
800	16071	674.0	373.0, 0.0	0.0	1
801	16088	678.0	377.0, 0.0	0.0	1
802	16104	684.0	379.0, 0.0	0.0	1
803	16121	691.0	381.0, 0.0	0.0	1
804	16136	700.0	382.0, 0.0	0.0	1
805	16152	709.0	382.0, 0.0	0.0	1
806	16170	718.0	381.0, 0.0	0.0	1
807	16188	727.0	378.0, 0.0	0.0	1
808	16205	738.0	371.0, 0.0	0.0	1
809	16219	753.0	362.0, 0.0	0.0	1
810	16234	761.0	358.0, 0.0	0.0	1
811	16252	764.0	357.0, 0.0	0.0	1
812	16270	772.0	356.0, 0.0	0.0	1
813	16290	781.0	356.0, 0.0	0.0	1
814	16303	785.0	359.0, 0.0	0.0	1
815	16320	786.0	367.0, 0.0	0.0	1
816	16337	788.0	377.0, 0.0	0.0	1
817	16355	789.0	388.0, 0.0	0.0	1
818	16372	789.0	397.0, 0.0	0.0	1
819	16391	789.0	400.0, 0.0	0.0	1
820	16407	789.0	403.0, 0.0	0.0	1
821	16423	789.0	404.0, 0.0	0.0	1
822	16440	790.0	404.0, 0.0	0.0	1
823	16456	792.0	400.0, 0.0	0.0	1
824	16472	794.0	392.0, 0.0	0.0	1
825	16489	800.0	371.0, 0.0	0.0	1
826	16506	806.0	354.0, 0.0	0.0	1
827	16523	812.0	336.0, 0.0	0.0	1
828	16539	816.0	323.0, 0.0	0.0	1
829	16556	821.0	307.0, 0.0	0.0	1
830	16574	824.0	294.0, 0.0	0.0	1
831	16589	825.0	287.0, 0.0	0.0	1
832	16604	827.0	275.0, 0.0	0.0	1
833	16622	828.0	262.0, 0.0	0.0	1
834	16640	828.0	253.0, 0.0	0.0	1
835	16656	827.0	246.0, 0.0	0.0	1
836	16674	824.0	239.0, 0.0	0.0	1
837	16690	821.0	231.0, 0.0	0.0	1
838	16705	816.0	222.0, 0.0	0.0	1
839	16722	806.0	209.0, 0.0	0.0	1
840	16740	798.0	202.0, 0.0	0.0	1
841	16756	788.0	194.0, 0.0	0.0	1
842	16774	780.0	189.0, 0.0	0.0	1
843	16791	770.0	184.0, 0.0	0.0	1
844	16806	760.0	180.0, 0.0	0.0	1
845	16822	750.0	178.0, 0.0	0.0	1
846	16839	742.0	177.0, 0.0	0.0	1
847	16855	736.0	177.0, 0.0	0.0	1
848	16872	730.0	177.0, 0.0	0.0	1
849	16889	727.0	177.0, 0.0	0.0	1
850	16906	724.0	178.0, 0.0	0.0	1
851	16921	723.0	178.0, 0.0	0.0	1
852	16938	723.0	178.0, 0.0	0.0	1
853	16956	722.0	178.0, 0.0	0.0	1
854	16972	722.0	178.0, 0.0	0.0	1
855	16990	722.0	178.0, 0.0	0.0	1
856	17008	722.0	178.0, 0.0	0.0	1
857	17024	722.0	178.0, 0.0	0.0	1
858	17040	722.0	178.0, 0.0	0.0	1
859	17057	722.0	178.0, 0.0	0.0	1
860	17073	722.0	178.0, 0.0	0.0	1
861	17089	722.0	178.0, 0.0	0.0	1
862	17106	722.0	178.0, 0.0	0.0	1
863	17123	722.0	178.0, 0.0	0.0	1
864	17139	722.0	178.0, 0.0	0.0	1
865	17156	722.0	178.0, 0.0	0.0	1
866	17173	722.0	178.0, 0.0	0.0	1
867	17190	722.0	178.0, 0.0	0.0	1
868	17207	722.0	178.0, 0.0	0.0	1
869	17223	722.0	178.0, 0.0	0.0	1
870	17240	722.0	178.0, 0.0	0.0	1
871	17257	722.0	178.0, 0.0	0.0	1
872	17273	722.0	178.0, 0.0	0.0	1
873	17290	722.0	178.0, 0.0	0.0	1
874	17307	722.0	178.0, 0.0	0.0	1
875	17323	722.0	178.0, 0.0	0.0	1
876	17340	722.0	178.0, 0.0	0.0	1
877	17356	722.0	178.0, 0.0	0.0	1
878	17373	722.0	178.0, 0.0	0.0	1
879	17390	722.0	178.0, 0.0	0.0	1
880	17407	722.0	178.0, 0.0	0.0	1
881	17423	722.0	178.0, 0.0	0.0	1
882	17439	722.0	178.0, 0.0	0.0	1
883	17457	722.0	178.0, 0.0	0.0	1
884	17474	722.0	178.0, 0.0	0.0	1
885	17490	722.0	178.0, 0.0	0.0	1
886	17506	722.0	178.0, 0.0	0.0	1
887	17523	722.0	178.0, 0.0	0.0	1
888	17540	722.0	178.0, 0.0	0.0	1
889	17557	722.0	178.0, 0.0	0.0	1
890	17573	722.0	178.0, 0.0	0.0	1
891	17590	722.0	178.0, 0.0	0.0	1
892	17606	722.5664	177.95703, 0.0	0.0	0
893	17622	722.5664	177.95703, 0.0	0.0	0
894	17639	722.5664	177.95703, 0.0	0.0	0
895	17655	722.5664	177.95703, 0.0	0.0	0
896	17672	722.5664	177.95703, 0.0	0.0	0
897	17689	722.5664	177.95703, 0.0	0.0	0
898	17705	722.5664	177.95703, 0.0	0.0	0
899	17722	722.5664	177.95703, 0.0	0.0	0
900	17740	722.5664	177.95703, 0.0	0.0	0
901	17755	722.5664	177.95703, 0.0	0.0	0
902	17773	722.5664	177.95703, 0.0	0.0	0
903	17789	722.5664	177.95703, 0.0	0.0	0
904	17806	722.5664	177.95703, 0.0	0.0	0
905	17822	722.5664	177.95703, 0.0	0.0	0
906	17839	722.5664	177.95703, 0.0	0.0	0
907	17856	722.5664	177.95703, 0.0	0.0	0
908	17873	722.5664	177.95703, 0.0	0.0	0
