77, 257.52734, 183.66406, 0.0, 1821
78, 257.52734, 183.66406, 0.0, 1837
79, 257.52734, 183.66406, 0.0, 1854
80, 257.52734, 183.66406, 0.0, 1869
81, 257.52734, 183.66406, 0.0, 1890
82, 257.52734, 183.66406, 0.0, 1905
83, 257.52734, 183.66406, 0.0, 1919
84, 257.52734, 183.66406, 0.0, 1936
85, 257.52734, 183.66406, 0.0, 1955
86, 257.52734, 183.66406, 0.0, 1969
87, 257.52734, 183.66406, 0.0, 1989
88, 257.52734, 183.66406, 0.0, 2003
89, 257.52734, 183.66406, 0.0, 2021
90, 257.52734, 183.66406, 0.0, 2037
91, 257.52734, 183.66406, 0.0, 2053
92, 257.52734, 183.66406, 0.0, 2069
93, 257.52734, 183.66406, 0.0, 2086
94, 257.52734, 183.66406, 0.0, 2105
95, 257.52734, 183.66406, 0.0, 2121
96, 257.52734, 183.66406, 0.0, 2137
97, 257.52734, 183.66406, 0.0, 2152
98, 257.52734, 183.66406, 0.0, 2169
99, 257.52734, 183.66406, 0.0, 2186
100, 257.52734, 183.66406, 0.0, 2203
101, 257.52734, 183.66406, 0.0, 2220
102, 257.52734, 183.66406, 0.0, 2237
103, 257.52734, 183.66406, 0.0, 2254
104, 257.52734, 183.66406, 0.0, 2269
105, 257.52734, 183.66406, 0.0, 2288
106, 257.52734, 183.66406, 0.0, 2303
107, 257.52734, 183.66406, 0.0, 2319
108, 257.52734, 183.66406, 0.0, 2338
109, 257.52734, 183.66406, 0.0, 2352
110, 257.52734, 183.66406, 0.0, 2369
111, 257.52734, 183.66406, 0.0, 2389
112, 257.52734, 183.66406, 0.0, 2404
113, 257.52734, 183.66406, 0.0, 2421
114, 257.52734, 183.66406, 0.0, 2437
115, 257.52734, 183.66406, 0.0, 2454
116, 257.52734, 183.66406, 0.0, 2469
117, 257.52734, 183.66406, 0.0, 2488
118, 257.52734, 183.66406, 0.0, 2504
119, 257.52734, 183.66406, 0.0, 2522
120, 257.52734, 183.66406, 0.0, 2535
121, 257.52734, 183.66406, 0.0, 2553
122, 257.52734, 183.66406, 0.0, 2570
123, 257.52734, 183.66406, 0.0, 2588
124, 257.52734, 183.66406, 0.0, 2605
125, 257.52734, 183.66406, 0.0, 2621
126, 257.52734, 183.66406, 0.0, 2639
127, 257.52734, 183.66406, 0.0, 2653
128, 257.52734, 183.66406, 0.0, 2670
129, 257.52734, 183.66406, 0.0, 2688
130, 257.52734, 183.66406, 0.0, 2704
131, 257.52734, 183.66406, 0.0, 2721
132, 257.52734, 183.66406, 0.0, 2737
133, 257.52734, 183.66406, 0.0, 2752
134, 257.52734, 183.66406, 0.0, 2771
135, 257.52734, 183.66406, 0.0, 2788
136, 257.52734, 183.66406, 0.0, 2803
137, 257.52734, 183.66406, 0.0, 2819
138, 257.52734, 183.66406, 0.0, 2838
139, 257.52734, 183.66406, 0.0, 2854
140, 257.52734, 183.66406, 0.0, 2869
141, 257.52734, 183.66406, 0.0, 2885
142, 257.52734, 183.66406, 0.0, 2903
143, 257.52734, 183.66406, 0.0, 2919
144, 257.52734, 183.66406, 0.0, 2936
145, 257.52734, 183.66406, 0.0, 2955
146, 257.52734, 183.66406, 0.0, 2969
147, 257.52734, 183.66406, 0.0, 2987
148, 257.52734, 183.66406, 0.0, 3003
149, 257.52734, 183.66406, 0.0, 3020
150, 257.52734, 183.66406, 0.0, 3038
151, 257.52734, 183.66406, 0.0, 3055
152, 257.52734, 183.66406, 0.0, 3071
153, 257.52734, 183.66406, 0.0, 3086
154, 257.52734, 183.66406, 0.0, 3104
155, 257.52734, 183.66406, 0.0, 3121
156, 257.52734, 183.66406, 0.0, 3138
157, 257.52734, 183.66406, 0.0, 3152
158, 257.52734, 183.66406, 0.0, 3169
159, 257.52734, 183.66406, 0.0, 3190
160, 257.52734, 183.66406, 0.0, 3205
161, 257.52734, 183.66406, 0.0, 3224
162, 257.52734, 183.66406, 0.0, 3238
163, 257.52734, 183.66406, 0.0, 3254
164, 257.52734, 183.66406, 0.0, 3269
165, 257.52734, 183.66406, 0.0, 3285
166, 257.52734, 183.66406, 0.0, 3303
167, 257.52734, 183.66406, 0.0, 3319
168, 257.52734, 183.66406, 0.0, 3335
