835	15732	425.07812	206.66016, 0.0	0.0	0
836	15747	425.07812	206.66016, 0.0	0.0	0
837	15765	425.07812	206.66016, 0.0	0.0	0
838	15782	425.07812	206.66016, 0.0	0.0	0
839	15797	425.07812	206.66016, 0.0	0.0	0
840	15814	425.07812	206.66016, 0.0	0.0	0
841	15830	425.07812	206.66016, 0.0	0.0	0
842	15848	425.07812	206.66016, 0.0	0.0	0
843	15865	425.07812	206.66016, 0.0	0.0	0
844	15881	425.07812	206.66016, 0.0	0.0	0
845	15898	425.07812	206.66016, 0.0	0.0	0
846	15914	425.07812	206.66016, 0.0	0.0	0
847	15930	425.07812	206.66016, 0.0	0.0	0
848	15948	425.07812	206.66016, 0.0	0.0	0
849	15965	425.07812	206.66016, 0.0	0.0	0
850	15984	425.07812	206.66016, 0.0	0.0	0
851	15998	425.07812	206.66016, 0.0	0.0	0
852	16014	425.07812	206.66016, 0.0	0.0	0
853	16031	425.07812	206.66016, 0.0	0.0	0
854	16048	425.07812	206.66016, 0.0	0.0	0
855	16065	425.07812	206.66016, 0.0	0.0	0
856	16081	425.07812	206.66016, 0.0	0.0	0
857	16098	425.07812	206.66016, 0.0	0.0	0
858	16115	425.07812	206.66016, 0.0	0.0	0
859	16131	425.07812	206.66016, 0.0	0.0	0
860	16148	425.07812	206.66016, 0.0	0.0	0
861	16165	425.07812	206.66016, 0.0	0.0	0
862	16181	425.07812	206.66016, 0.0	0.0	0
863	16198	425.07812	206.66016, 0.0	0.0	0
864	16214	425.07812	206.66016, 0.0	0.0	0
865	16231	425.07812	206.66016, 0.0	0.0	0
866	16248	425.07812	206.66016, 0.0	0.0	0
867	16265	425.07812	206.66016, 0.0	0.0	0
868	16282	425.07812	206.66016, 0.0	0.0	0
869	16299	425.07812	206.66016, 0.0	0.0	0
870	16315	426.46094	206.66016, 0.0	0.0	0
871	16329	428.83984	206.26172, 0.0	0.0	0
872	16347	443.34375	204.03125, 0.0	0.0	0
873	16363	447.66797	203.54688, 0.0	0.0	0
874	16381	463.08594	200.96875, 0.0	0.0	0
875	16397	483.59766	196.33984, 0.0	0.0	0
876	16414	495.60547	193.125, 0.0	0.0	0
877	16429	503.3047	190.7539, 0.0	0.0	0
878	16447	525.47266	183.7539, 0.0	0.0	0
879	16464	539.9414	179.6875, 0.0	0.0	0
880	16480	553.47656	175.17188, 0.0	0.0	0
881	16497	566.14453	170.76562, 0.0	0.0	0
882	16514	578.5586	164.55469, 0.0	0.0	0
883	16530	590.91797	157.8086, 0.0	0.0	0
884	16547	606.1406	146.39062, 0.0	0.0	0
885	16564	611.46094	142.5039, 0.0	0.0	0
886	16580	616.72266	137.66016, 0.0	0.0	0
887	16597	620.5156	134.98047, 0.0	0.0	0
888	16613	623.84375	132.71484, 0.0	0.0	0
889	16631	625.8047	131.3711, 0.0	0.0	0
890	16646	626.7422	130.74219, 0.0	0.0	0
891	16665	628.08594	130.48047, 0.0	0.0	0
892	16681	628.08594	130.48047, 0.0	0.0	0
893	16697	628.08594	130.48047, 0.0	0.0	0
894	16713	628.08594	130.48047, 0.0	0.0	0
895	16732	628.08594	130.48047, 0.0	0.0	0
896	16748	628.08594	130.48047, 0.0	0.0	0
897	16765	628.08594	130.48047, 0.0	0.0	0
898	16781	628.08594	130.48047, 0.0	0.0	0
